country_iso3,country,indicator,indicator_name,year,value
MYS,Malaysia,NY.GDP.PCAP.CD,GDP per capita (current US$),2000,4083.52874483605
PHL,Philippines,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,3984.8315387656
PHL,Philippines,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,3804.08274131097
PHL,Philippines,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,3548.06930572116
PHL,Philippines,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,3484.38593882819
PHL,Philippines,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,3227.57910235199
PHL,Philippines,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,3400.78949767074
PHL,Philippines,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,3168.51036609727
PHL,Philippines,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,3038.12124959289
PHL,Philippines,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,2985.19564024046
PHL,Philippines,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,2909.85818010301
PHL,Philippines,NY.GDP.PCAP.CD,GDP per capita (current US$),2014,2866.83803761407
PHL,Philippines,NY.GDP.PCAP.CD,GDP per capita (current US$),2013,2781.27957677397
PHL,Philippines,NY.GDP.PCAP.CD,GDP per capita (current US$),2012,2614.61644401308
PHL,Philippines,NY.GDP.PCAP.CD,GDP per capita (current US$),2011,2383.91892522087
PHL,Philippines,NY.GDP.PCAP.CD,GDP per capita (current US$),2010,2162.91375885614
PHL,Philippines,NY.GDP.PCAP.CD,GDP per capita (current US$),2009,1864.45043406471
PHL,Philippines,NY.GDP.PCAP.CD,GDP per capita (current US$),2008,1959.29233534978
PHL,Philippines,NY.GDP.PCAP.CD,GDP per capita (current US$),2007,1712.65543282793
PHL,Philippines,NY.GDP.PCAP.CD,GDP per capita (current US$),2006,1426.14649179546
PHL,Philippines,NY.GDP.PCAP.CD,GDP per capita (current US$),2005,1220.46018559867
PHL,Philippines,NY.GDP.PCAP.CD,GDP per capita (current US$),2004,1099.63013023758
PHL,Philippines,NY.GDP.PCAP.CD,GDP per capita (current US$),2003,1027.2301192843
PHL,Philippines,NY.GDP.PCAP.CD,GDP per capita (current US$),2002,1014.90879320106
PHL,Philippines,NY.GDP.PCAP.CD,GDP per capita (current US$),2001,969.530611744453
PHL,Philippines,NY.GDP.PCAP.CD,GDP per capita (current US$),2000,1050.79273107952
SGP,Singapore,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,90674.066632628
SGP,Singapore,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,85412.230345235
SGP,Singapore,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,90299.0694637269
SGP,Singapore,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,80056.1288247844
SGP,Singapore,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,61410.0792630788
SGP,Singapore,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,65952.0378959293
SGP,Singapore,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,66881.6067035265
SGP,Singapore,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,61236.251270627
SGP,Singapore,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,57005.5887176547
SGP,Singapore,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,55645.6068614606
SGP,Singapore,NY.GDP.PCAP.CD,GDP per capita (current US$),2014,57564.8023114977
SGP,Singapore,NY.GDP.PCAP.CD,GDP per capita (current US$),2013,56967.4257940383
SGP,Singapore,NY.GDP.PCAP.CD,GDP per capita (current US$),2012,55547.5553077786
SGP,Singapore,NY.GDP.PCAP.CD,GDP per capita (current US$),2011,53891.4570264372
SGP,Singapore,NY.GDP.PCAP.CD,GDP per capita (current US$),2010,47236.683084953
SGP,Singapore,NY.GDP.PCAP.CD,GDP per capita (current US$),2009,38926.8054365453
SGP,Singapore,NY.GDP.PCAP.CD,GDP per capita (current US$),2008,40008.5720489092
SGP,Singapore,NY.GDP.PCAP.CD,GDP per capita (current US$),2007,39432.8860198877
SGP,Singapore,NY.GDP.PCAP.CD,GDP per capita (current US$),2006,33768.4528234651
SGP,Singapore,NY.GDP.PCAP.CD,GDP per capita (current US$),2005,29961.3172812732
SGP,Singapore,NY.GDP.PCAP.CD,GDP per capita (current US$),2004,27608.080013423
SGP,Singapore,NY.GDP.PCAP.CD,GDP per capita (current US$),2003,23730.3840054566
SGP,Singapore,NY.GDP.PCAP.CD,GDP per capita (current US$),2002,22159.8373710639
SGP,Singapore,NY.GDP.PCAP.CD,GDP per capita (current US$),2001,21699.7414868907
SGP,Singapore,NY.GDP.PCAP.CD,GDP per capita (current US$),2000,23852.8389514753
THA,Thailand,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,7346.62022142185
THA,Thailand,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,7195.10130919449
THA,Thailand,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,6909.35281815827
THA,Thailand,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,7057.20754802279
THA,Thailand,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,6985.64393892574
THA,Thailand,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,7605.69657797759
THA,Thailand,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,7099.77650081458
THA,Thailand,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,6413.09182530343
THA,Thailand,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,5833.57715617098
THA,Thailand,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,5688.85335397884
THA,Thailand,NY.GDP.PCAP.CD,GDP per capita (current US$),2014,5801.1978916205
THA,Thailand,NY.GDP.PCAP.CD,GDP per capita (current US$),2013,6018.08244729255
THA,Thailand,NY.GDP.PCAP.CD,GDP per capita (current US$),2012,5725.52802835463
THA,Thailand,NY.GDP.PCAP.CD,GDP per capita (current US$),2011,5373.6232832898
THA,Thailand,NY.GDP.PCAP.CD,GDP per capita (current US$),2010,4973.86288823778
THA,Thailand,NY.GDP.PCAP.CD,GDP per capita (current US$),2009,4135.43986952819
THA,Thailand,NY.GDP.PCAP.CD,GDP per capita (current US$),2008,4309.13509292986
THA,Thailand,NY.GDP.PCAP.CD,GDP per capita (current US$),2007,3918.52817434581
THA,Thailand,NY.GDP.PCAP.CD,GDP per capita (current US$),2006,3331.32043511773
THA,Thailand,NY.GDP.PCAP.CD,GDP per capita (current US$),2005,2867.70383436062
THA,Thailand,NY.GDP.PCAP.CD,GDP per capita (current US$),2004,2641.56268717857
THA,Thailand,NY.GDP.PCAP.CD,GDP per capita (current US$),2003,2347.54001286066
THA,Thailand,NY.GDP.PCAP.CD,GDP per capita (current US$),2002,2089.75183111554
THA,Thailand,NY.GDP.PCAP.CD,GDP per capita (current US$),2001,1889.93432467144
THA,Thailand,NY.GDP.PCAP.CD,GDP per capita (current US$),2000,2005.97694514234
USA,United States,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,84534.0407841548
USA,United States,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,81032.262117545
USA,United States,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,76657.2488844403
USA,United States,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,70205.050916026
USA,United States,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,63515.9491807833
USA,United States,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,64746.4506778863
USA,United States,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,62499.8744390068
USA,United States,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,59635.0984397965
USA,United States,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,57638.1018367192
USA,United States,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,56572.9188996063
USA,United States,NY.GDP.PCAP.CD,GDP per capita (current US$),2014,54973.4207515712
USA,United States,NY.GDP.PCAP.CD,GDP per capita (current US$),2013,53179.0127634561
USA,United States,NY.GDP.PCAP.CD,GDP per capita (current US$),2012,51708.4011556577
USA,United States,NY.GDP.PCAP.CD,GDP per capita (current US$),2011,50024.868799398
USA,United States,NY.GDP.PCAP.CD,GDP per capita (current US$),2010,48642.6100179312
USA,United States,NY.GDP.PCAP.CD,GDP per capita (current US$),2009,47194.9433547336
USA,United States,NY.GDP.PCAP.CD,GDP per capita (current US$),2008,48570.0459804586
USA,United States,NY.GDP.PCAP.CD,GDP per capita (current US$),2007,48050.2237771135
USA,United States,NY.GDP.PCAP.CD,GDP per capita (current US$),2006,46302.0008800056
USA,United States,NY.GDP.PCAP.CD,GDP per capita (current US$),2005,44123.4070679055
USA,United States,NY.GDP.PCAP.CD,GDP per capita (current US$),2004,41724.6316287624
USA,United States,NY.GDP.PCAP.CD,GDP per capita (current US$),2003,39490.2749557007
USA,United States,NY.GDP.PCAP.CD,GDP per capita (current US$),2002,37997.7596573051
USA,United States,NY.GDP.PCAP.CD,GDP per capita (current US$),2001,37133.623113437
USA,United States,NY.GDP.PCAP.CD,GDP per capita (current US$),2000,36329.9560727102
VNM,Viet Nam,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,4717.29028732449
VNM,Viet Nam,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,4323.35031982451
VNM,Viet Nam,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,4147.69777213621
VNM,Viet Nam,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,3704.1935590038
VNM,Viet Nam,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,3534.03953482647
VNM,Viet Nam,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,3440.90025375434
VNM,Viet Nam,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,3222.31003125366
VNM,Viet Nam,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,2956.10992127753
VNM,Viet Nam,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,2735.0604380416
VNM,Viet Nam,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,2577.56885340113
VNM,Viet Nam,NY.GDP.PCAP.CD,GDP per capita (current US$),2014,2546.38464459903
VNM,Viet Nam,NY.GDP.PCAP.CD,GDP per capita (current US$),2013,2359.51736472828
VNM,Viet Nam,NY.GDP.PCAP.CD,GDP per capita (current US$),2012,2185.11767654291
VNM,Viet Nam,NY.GDP.PCAP.CD,GDP per capita (current US$),2011,1950.92504174913
VNM,Viet Nam,NY.GDP.PCAP.CD,GDP per capita (current US$),2010,1683.16182443979
VNM,Viet Nam,NY.GDP.PCAP.CD,GDP per capita (current US$),2009,1226.16976051536
VNM,Viet Nam,NY.GDP.PCAP.CD,GDP per capita (current US$),2008,1163.83195772873
VNM,Viet Nam,NY.GDP.PCAP.CD,GDP per capita (current US$),2007,925.640338348717
VNM,Viet Nam,NY.GDP.PCAP.CD,GDP per capita (current US$),2006,807.756645117054
VNM,Viet Nam,NY.GDP.PCAP.CD,GDP per capita (current US$),2005,710.746759994861
VNM,Viet Nam,NY.GDP.PCAP.CD,GDP per capita (current US$),2004,565.452284586212
VNM,Viet Nam,NY.GDP.PCAP.CD,GDP per capita (current US$),2003,497.117089249256
VNM,Viet Nam,NY.GDP.PCAP.CD,GDP per capita (current US$),2002,445.132861817313
VNM,Viet Nam,NY.GDP.PCAP.CD,GDP per capita (current US$),2001,419.205677580901
VNM,Viet Nam,NY.GDP.PCAP.CD,GDP per capita (current US$),2000,404.029784055118
BRN,Brunei Darussalam,SP.POP.TOTL,"Population, total",2024,462721.0
BRN,Brunei Darussalam,SP.POP.TOTL,"Population, total",2023,458949.0
BRN,Brunei Darussalam,SP.POP.TOTL,"Population, total",2022,455370.0
BRN,Brunei Darussalam,SP.POP.TOTL,"Population, total",2021,451721.0
BRN,Brunei Darussalam,SP.POP.TOTL,"Population, total",2020,447404.0
BRN,Brunei Darussalam,SP.POP.TOTL,"Population, total",2019,442680.0
BRN,Brunei Darussalam,SP.POP.TOTL,"Population, total",2018,437810.0
BRN,Brunei Darussalam,SP.POP.TOTL,"Population, total",2017,432772.0
BRN,Brunei Darussalam,SP.POP.TOTL,"Population, total",2016,427564.0
BRN,Brunei Darussalam,SP.POP.TOTL,"Population, total",2015,422212.0
BRN,Brunei Darussalam,SP.POP.TOTL,"Population, total",2014,416750.0
BRN,Brunei Darussalam,SP.POP.TOTL,"Population, total",2013,411202.0
BRN,Brunei Darussalam,SP.POP.TOTL,"Population, total",2012,405557.0
BRN,Brunei Darussalam,SP.POP.TOTL,"Population, total",2011,399389.0
BRN,Brunei Darussalam,SP.POP.TOTL,"Population, total",2010,392332.0
BRN,Brunei Darussalam,SP.POP.TOTL,"Population, total",2009,384952.0
BRN,Brunei Darussalam,SP.POP.TOTL,"Population, total",2008,377793.0
BRN,Brunei Darussalam,SP.POP.TOTL,"Population, total",2007,370873.0
BRN,Brunei Darussalam,SP.POP.TOTL,"Population, total",2006,364663.0
BRN,Brunei Darussalam,SP.POP.TOTL,"Population, total",2005,358916.0
BRN,Brunei Darussalam,SP.POP.TOTL,"Population, total",2004,352911.0
BRN,Brunei Darussalam,SP.POP.TOTL,"Population, total",2003,346637.0
BRN,Brunei Darussalam,SP.POP.TOTL,"Population, total",2002,340099.0
BRN,Brunei Darussalam,SP.POP.TOTL,"Population, total",2001,333345.0
BRN,Brunei Darussalam,SP.POP.TOTL,"Population, total",2000,326424.0
CHN,China,SP.POP.TOTL,"Population, total",2024,1408975000.0
CHN,China,SP.POP.TOTL,"Population, total",2023,1410710000.0
CHN,China,SP.POP.TOTL,"Population, total",2022,1412175000.0
CHN,China,SP.POP.TOTL,"Population, total",2021,1412360000.0
CHN,China,SP.POP.TOTL,"Population, total",2020,1411100000.0
CHN,China,SP.POP.TOTL,"Population, total",2019,1407745000.0
CHN,China,SP.POP.TOTL,"Population, total",2018,1402760000.0
CHN,China,SP.POP.TOTL,"Population, total",2017,1396215000.0
CHN,China,SP.POP.TOTL,"Population, total",2016,1387790000.0
CHN,China,SP.POP.TOTL,"Population, total",2015,1379860000.0
CHN,China,SP.POP.TOTL,"Population, total",2014,1371860000.0
CHN,China,SP.POP.TOTL,"Population, total",2013,1363240000.0
CHN,China,SP.POP.TOTL,"Population, total",2012,1354190000.0
CHN,China,SP.POP.TOTL,"Population, total",2011,1345035000.0
CHN,China,SP.POP.TOTL,"Population, total",2010,1337705000.0
CHN,China,SP.POP.TOTL,"Population, total",2009,1331260000.0
CHN,China,SP.POP.TOTL,"Population, total",2008,1324655000.0
CHN,China,SP.POP.TOTL,"Population, total",2007,1317885000.0
CHN,China,SP.POP.TOTL,"Population, total",2006,1311020000.0
CHN,China,SP.POP.TOTL,"Population, total",2005,1303720000.0
CHN,China,SP.POP.TOTL,"Population, total",2004,1296075000.0
CHN,China,SP.POP.TOTL,"Population, total",2003,1288400000.0
CHN,China,SP.POP.TOTL,"Population, total",2002,1280400000.0
CHN,China,SP.POP.TOTL,"Population, total",2001,1271850000.0
CHN,China,SP.POP.TOTL,"Population, total",2000,1262645000.0
EUU,European Union,SP.POP.TOTL,"Population, total",2024,450228188.0
EUU,European Union,SP.POP.TOTL,"Population, total",2023,448897545.0
EUU,European Union,SP.POP.TOTL,"Population, total",2022,447202673.0
EUU,European Union,SP.POP.TOTL,"Population, total",2021,446227358.0
EUU,European Union,SP.POP.TOTL,"Population, total",2020,446870959.0
EUU,European Union,SP.POP.TOTL,"Population, total",2019,446910453.0
EUU,European Union,SP.POP.TOTL,"Population, total",2018,446329890.0
EUU,European Union,SP.POP.TOTL,"Population, total",2017,445321060.0
EUU,European Union,SP.POP.TOTL,"Population, total",2016,444676652.0
EUU,European Union,SP.POP.TOTL,"Population, total",2015,443793218.0
EUU,European Union,SP.POP.TOTL,"Population, total",2014,442920819.0
EUU,European Union,SP.POP.TOTL,"Population, total",2013,442425741.0
EUU,European Union,SP.POP.TOTL,"Population, total",2012,442069839.0
EUU,European Union,SP.POP.TOTL,"Population, total",2011,441414078.0
EUU,European Union,SP.POP.TOTL,"Population, total",2010,442088310.0
EUU,European Union,SP.POP.TOTL,"Population, total",2009,441388573.0
EUU,European Union,SP.POP.TOTL,"Population, total",2008,440270719.0
EUU,European Union,SP.POP.TOTL,"Population, total",2007,438796003.0
EUU,European Union,SP.POP.TOTL,"Population, total",2006,437263803.0
EUU,European Union,SP.POP.TOTL,"Population, total",2005,435789139.0
EUU,European Union,SP.POP.TOTL,"Population, total",2004,434193248.0
EUU,European Union,SP.POP.TOTL,"Population, total",2003,432512916.0
EUU,European Union,SP.POP.TOTL,"Population, total",2002,430924112.0
EUU,European Union,SP.POP.TOTL,"Population, total",2001,429909307.0
EUU,European Union,SP.POP.TOTL,"Population, total",2000,429339162.0
IDN,Indonesia,SP.POP.TOTL,"Population, total",2024,283487931.0
IDN,Indonesia,SP.POP.TOTL,"Population, total",2023,281190067.0
IDN,Indonesia,SP.POP.TOTL,"Population, total",2022,278830529.0
IDN,Indonesia,SP.POP.TOTL,"Population, total",2021,276758053.0
IDN,Indonesia,SP.POP.TOTL,"Population, total",2020,274814866.0
IDN,Indonesia,SP.POP.TOTL,"Population, total",2019,272489381.0
IDN,Indonesia,SP.POP.TOTL,"Population, total",2018,269951846.0
IDN,Indonesia,SP.POP.TOTL,"Population, total",2017,267346658.0
IDN,Indonesia,SP.POP.TOTL,"Population, total",2016,264627418.0
IDN,Indonesia,SP.POP.TOTL,"Population, total",2015,261799249.0
IDN,Indonesia,SP.POP.TOTL,"Population, total",2014,258877399.0
IDN,Indonesia,SP.POP.TOTL,"Population, total",2013,255852467.0
IDN,Indonesia,SP.POP.TOTL,"Population, total",2012,252698525.0
IDN,Indonesia,SP.POP.TOTL,"Population, total",2011,249470032.0
IDN,Indonesia,SP.POP.TOTL,"Population, total",2010,246305322.0
IDN,Indonesia,SP.POP.TOTL,"Population, total",2009,243220028.0
IDN,Indonesia,SP.POP.TOTL,"Population, total",2008,240157903.0
IDN,Indonesia,SP.POP.TOTL,"Population, total",2007,237062337.0
IDN,Indonesia,SP.POP.TOTL,"Population, total",2006,233951652.0
IDN,Indonesia,SP.POP.TOTL,"Population, total",2005,230871650.0
IDN,Indonesia,SP.POP.TOTL,"Population, total",2004,227926649.0
IDN,Indonesia,SP.POP.TOTL,"Population, total",2003,225048008.0
IDN,Indonesia,SP.POP.TOTL,"Population, total",2002,222088495.0
IDN,Indonesia,SP.POP.TOTL,"Population, total",2001,219097902.0
IDN,Indonesia,SP.POP.TOTL,"Population, total",2000,216077790.0
JPN,Japan,SP.POP.TOTL,"Population, total",2024,123975371.0
JPN,Japan,SP.POP.TOTL,"Population, total",2023,124516650.0
JPN,Japan,SP.POP.TOTL,"Population, total",2022,125124989.0
JPN,Japan,SP.POP.TOTL,"Population, total",2021,125681593.0
JPN,Japan,SP.POP.TOTL,"Population, total",2020,126261000.0
JPN,Japan,SP.POP.TOTL,"Population, total",2019,126633000.0
JPN,Japan,SP.POP.TOTL,"Population, total",2018,126811000.0
JPN,Japan,SP.POP.TOTL,"Population, total",2017,126972000.0
JPN,Japan,SP.POP.TOTL,"Population, total",2016,127076000.0
JPN,Japan,SP.POP.TOTL,"Population, total",2015,127141000.0
JPN,Japan,SP.POP.TOTL,"Population, total",2014,127276000.0
JPN,Japan,SP.POP.TOTL,"Population, total",2013,127445000.0
JPN,Japan,SP.POP.TOTL,"Population, total",2012,127629000.0
JPN,Japan,SP.POP.TOTL,"Population, total",2011,127833000.0
JPN,Japan,SP.POP.TOTL,"Population, total",2010,128070000.0
JPN,Japan,SP.POP.TOTL,"Population, total",2009,128047000.0
JPN,Japan,SP.POP.TOTL,"Population, total",2008,128063000.0
JPN,Japan,SP.POP.TOTL,"Population, total",2007,128001000.0
JPN,Japan,SP.POP.TOTL,"Population, total",2006,127854000.0
JPN,Japan,SP.POP.TOTL,"Population, total",2005,127773000.0
JPN,Japan,SP.POP.TOTL,"Population, total",2004,127761000.0
JPN,Japan,SP.POP.TOTL,"Population, total",2003,127718000.0
JPN,Japan,SP.POP.TOTL,"Population, total",2002,127445000.0
JPN,Japan,SP.POP.TOTL,"Population, total",2001,127149000.0
JPN,Japan,SP.POP.TOTL,"Population, total",2000,126843000.0
KHM,Cambodia,SP.POP.TOTL,"Population, total",2024,17638801.0
KHM,Cambodia,SP.POP.TOTL,"Population, total",2023,17423880.0
KHM,Cambodia,SP.POP.TOTL,"Population, total",2022,17201724.0
KHM,Cambodia,SP.POP.TOTL,"Population, total",2021,16974305.0
KHM,Cambodia,SP.POP.TOTL,"Population, total",2020,16725474.0
KHM,Cambodia,SP.POP.TOTL,"Population, total",2019,16481304.0
KHM,Cambodia,SP.POP.TOTL,"Population, total",2018,16274522.0
KHM,Cambodia,SP.POP.TOTL,"Population, total",2017,16073372.0
KHM,Cambodia,SP.POP.TOTL,"Population, total",2016,15852803.0
KHM,Cambodia,SP.POP.TOTL,"Population, total",2015,15623251.0
KHM,Cambodia,SP.POP.TOTL,"Population, total",2014,15396772.0
KHM,Cambodia,SP.POP.TOTL,"Population, total",2013,15170208.0
KHM,Cambodia,SP.POP.TOTL,"Population, total",2012,14945085.0
KHM,Cambodia,SP.POP.TOTL,"Population, total",2011,14722584.0
KHM,Cambodia,SP.POP.TOTL,"Population, total",2010,14500726.0
KHM,Cambodia,SP.POP.TOTL,"Population, total",2009,14276810.0
KHM,Cambodia,SP.POP.TOTL,"Population, total",2008,14053479.0
KHM,Cambodia,SP.POP.TOTL,"Population, total",2007,13841770.0
KHM,Cambodia,SP.POP.TOTL,"Population, total",2006,13639028.0
KHM,Cambodia,SP.POP.TOTL,"Population, total",2005,13439202.0
KHM,Cambodia,SP.POP.TOTL,"Population, total",2004,13244731.0
KHM,Cambodia,SP.POP.TOTL,"Population, total",2003,13050968.0
KHM,Cambodia,SP.POP.TOTL,"Population, total",2002,12855241.0
KHM,Cambodia,SP.POP.TOTL,"Population, total",2001,12658484.0
KHM,Cambodia,SP.POP.TOTL,"Population, total",2000,12462336.0
KOR,"Korea, Rep.",SP.POP.TOTL,"Population, total",2024,51751065.0
KOR,"Korea, Rep.",SP.POP.TOTL,"Population, total",2023,51712619.0
KOR,"Korea, Rep.",SP.POP.TOTL,"Population, total",2022,51672569.0
KOR,"Korea, Rep.",SP.POP.TOTL,"Population, total",2021,51769539.0
KOR,"Korea, Rep.",SP.POP.TOTL,"Population, total",2020,51836239.0
KOR,"Korea, Rep.",SP.POP.TOTL,"Population, total",2019,51764822.0
KOR,"Korea, Rep.",SP.POP.TOTL,"Population, total",2018,51585058.0
KOR,"Korea, Rep.",SP.POP.TOTL,"Population, total",2017,51361911.0
KOR,"Korea, Rep.",SP.POP.TOTL,"Population, total",2016,51217803.0
KOR,"Korea, Rep.",SP.POP.TOTL,"Population, total",2015,51014947.0
KOR,"Korea, Rep.",SP.POP.TOTL,"Population, total",2014,50746659.0
KOR,"Korea, Rep.",SP.POP.TOTL,"Population, total",2013,50428893.0
KOR,"Korea, Rep.",SP.POP.TOTL,"Population, total",2012,50199853.0
KOR,"Korea, Rep.",SP.POP.TOTL,"Population, total",2011,49936638.0
KOR,"Korea, Rep.",SP.POP.TOTL,"Population, total",2010,49554112.0
KOR,"Korea, Rep.",SP.POP.TOTL,"Population, total",2009,49307835.0
KOR,"Korea, Rep.",SP.POP.TOTL,"Population, total",2008,49054708.0
KOR,"Korea, Rep.",SP.POP.TOTL,"Population, total",2007,48683638.0
KOR,"Korea, Rep.",SP.POP.TOTL,"Population, total",2006,48438292.0
KOR,"Korea, Rep.",SP.POP.TOTL,"Population, total",2005,48184561.0
KOR,"Korea, Rep.",SP.POP.TOTL,"Population, total",2004,48082519.0
KOR,"Korea, Rep.",SP.POP.TOTL,"Population, total",2003,47892330.0
KOR,"Korea, Rep.",SP.POP.TOTL,"Population, total",2002,47644736.0
KOR,"Korea, Rep.",SP.POP.TOTL,"Population, total",2001,47370164.0
KOR,"Korea, Rep.",SP.POP.TOTL,"Population, total",2000,47008111.0
LAO,Lao PDR,SP.POP.TOTL,"Population, total",2024,7769819.0
LAO,Lao PDR,SP.POP.TOTL,"Population, total",2023,7664993.0
LAO,Lao PDR,SP.POP.TOTL,"Population, total",2022,7559007.0
LAO,Lao PDR,SP.POP.TOTL,"Population, total",2021,7453194.0
LAO,Lao PDR,SP.POP.TOTL,"Population, total",2020,7346533.0
LAO,Lao PDR,SP.POP.TOTL,"Population, total",2019,7237636.0
LAO,Lao PDR,SP.POP.TOTL,"Population, total",2018,7128045.0
LAO,Lao PDR,SP.POP.TOTL,"Population, total",2017,7018147.0
LAO,Lao PDR,SP.POP.TOTL,"Population, total",2016,6908802.0
LAO,Lao PDR,SP.POP.TOTL,"Population, total",2015,6801645.0
LAO,Lao PDR,SP.POP.TOTL,"Population, total",2014,6703172.0
LAO,Lao PDR,SP.POP.TOTL,"Population, total",2013,6611385.0
LAO,Lao PDR,SP.POP.TOTL,"Population, total",2012,6518978.0
LAO,Lao PDR,SP.POP.TOTL,"Population, total",2011,6426590.0
LAO,Lao PDR,SP.POP.TOTL,"Population, total",2010,6334194.0
LAO,Lao PDR,SP.POP.TOTL,"Population, total",2009,6241642.0
LAO,Lao PDR,SP.POP.TOTL,"Population, total",2008,6148969.0
LAO,Lao PDR,SP.POP.TOTL,"Population, total",2007,6056236.0
LAO,Lao PDR,SP.POP.TOTL,"Population, total",2006,5963200.0
LAO,Lao PDR,SP.POP.TOTL,"Population, total",2005,5869523.0
LAO,Lao PDR,SP.POP.TOTL,"Population, total",2004,5781626.0
LAO,Lao PDR,SP.POP.TOTL,"Population, total",2003,5697945.0
LAO,Lao PDR,SP.POP.TOTL,"Population, total",2002,5610889.0
LAO,Lao PDR,SP.POP.TOTL,"Population, total",2001,5521482.0
LAO,Lao PDR,SP.POP.TOTL,"Population, total",2000,5431212.0
MMR,Myanmar,SP.POP.TOTL,"Population, total",2024,54500091.0
MMR,Myanmar,SP.POP.TOTL,"Population, total",2023,54133798.0
MMR,Myanmar,SP.POP.TOTL,"Population, total",2022,53756787.0
MMR,Myanmar,SP.POP.TOTL,"Population, total",2021,53387102.0
MMR,Myanmar,SP.POP.TOTL,"Population, total",2020,53016522.0
MMR,Myanmar,SP.POP.TOTL,"Population, total",2019,52640713.0
MMR,Myanmar,SP.POP.TOTL,"Population, total",2018,52272247.0
MMR,Myanmar,SP.POP.TOTL,"Population, total",2017,51894938.0
MMR,Myanmar,SP.POP.TOTL,"Population, total",2016,51495696.0
MMR,Myanmar,SP.POP.TOTL,"Population, total",2015,51089056.0
MMR,Myanmar,SP.POP.TOTL,"Population, total",2014,50681634.0
MMR,Myanmar,SP.POP.TOTL,"Population, total",2013,50262658.0
MMR,Myanmar,SP.POP.TOTL,"Population, total",2012,49837446.0
MMR,Myanmar,SP.POP.TOTL,"Population, total",2011,49419820.0
MMR,Myanmar,SP.POP.TOTL,"Population, total",2010,49024382.0
MMR,Myanmar,SP.POP.TOTL,"Population, total",2009,48660459.0
MMR,Myanmar,SP.POP.TOTL,"Population, total",2008,48390793.0
MMR,Myanmar,SP.POP.TOTL,"Population, total",2007,48125043.0
MMR,Myanmar,SP.POP.TOTL,"Population, total",2006,47785135.0
MMR,Myanmar,SP.POP.TOTL,"Population, total",2005,47438365.0
MMR,Myanmar,SP.POP.TOTL,"Population, total",2004,47068772.0
MMR,Myanmar,SP.POP.TOTL,"Population, total",2003,46667192.0
MMR,Myanmar,SP.POP.TOTL,"Population, total",2002,46232653.0
MMR,Myanmar,SP.POP.TOTL,"Population, total",2001,45771139.0
MMR,Myanmar,SP.POP.TOTL,"Population, total",2000,45290841.0
MYS,Malaysia,SP.POP.TOTL,"Population, total",2024,35557673.0
MYS,Malaysia,SP.POP.TOTL,"Population, total",2023,35126298.0
MYS,Malaysia,SP.POP.TOTL,"Population, total",2022,34695493.0
